기간,animal,자치구,계,인구총계,수의사합계,분류,value,분류별 합계
2015,고양이,강남구,50,"581,760",227,폐사안락사,38,113
2015,기타 동물,강남구,3,"581,760",227,폐사안락사,1,113
2015,개,강동구,278,"463,321",55,폐사안락사,127,134
2015,고양이,강동구,10,"463,321",55,폐사안락사,6,134
2015,기타 동물,강동구,5,"463,321",55,폐사안락사,1,134
2015,개,강북구,307,"334,426",32,폐사안락사,151,224
2015,고양이,강북구,79,"334,426",32,폐사안락사,68,224
2015,기타 동물,강북구,15,"334,426",32,폐사안락사,5,224
2015,개,강서구,285,"595,691",71,폐사안락사,130,207
2015,고양이,강서구,87,"595,691",71,폐사안락사,72,207
2015,기타 동물,강서구,19,"595,691",71,폐사안락사,5,207
2015,개,관악구,519,"529,031",88,폐사안락사,19,224
2015,고양이,관악구,523,"529,031",88,폐사안락사,205,224
2015,기타 동물,관악구,5,"529,031",88,폐사안락사,0,224
2015,개,광진구,240,"375,180",117,폐사안락사,83,150
2015,고양이,광진구,84,"375,180",117,폐사안락사,66,150
2015,기타 동물,광진구,23,"375,180",117,폐사안락사,1,150
2015,개,구로구,193,"454,604",44,폐사안락사,116,148
2015,고양이,구로구,37,"454,604",44,폐사안락사,32,148
2015,기타 동물,구로구,7,"454,604",44,폐사안락사,0,148
2015,개,금천구,139,"256,167",24,폐사안락사,67,84
2015,고양이,금천구,21,"256,167",24,폐사안락사,16,84
2015,기타 동물,금천구,3,"256,167",24,폐사안락사,1,84
2015,개,노원구,243,"578,221",68,폐사안락사,121,157
2015,고양이,노원구,36,"578,221",68,폐사안락사,33,157
2015,기타 동물,노원구,13,"578,221",68,폐사안락사,3,157
2015,개,도봉구,238,"353,241",39,폐사안락사,121,172
2015,고양이,도봉구,53,"353,241",39,폐사안락사,47,172
2015,기타 동물,도봉구,6,"353,241",39,폐사안락사,4,172
2015,개,동대문구,249,"373,824",45,폐사안락사,109,240
2015,고양이,동대문구,151,"373,824",45,폐사안락사,128,240
2015,기타 동물,동대문구,10,"373,824",45,폐사안락사,3,240
2015,개,동작구,258,"412,774",56,폐사안락사,80,96
2015,고양이,동작구,11,"412,774",56,폐사안락사,4,96
2015,기타 동물,동작구,19,"412,774",56,폐사안락사,12,96
2015,개,마포구,268,"398,351",90,폐사안락사,34,176
2015,고양이,마포구,300,"398,351",90,폐사안락사,134,176
2015,기타 동물,마포구,18,"398,351",90,폐사안락사,8,176
2015,개,서대문구,213,"323,105",38,폐사안락사,102,205
2015,고양이,서대문구,115,"323,105",38,폐사안락사,100,205
2015,기타 동물,서대문구,16,"323,105",38,폐사안락사,3,205
2015,개,서초구,129,"451,258",108,폐사안락사,50,89
2015,고양이,서초구,46,"451,258",108,폐사안락사,38,89
2015,기타 동물,서초구,6,"451,258",108,폐사안락사,1,89
2015,개,성동구,158,"305,065",48,폐사안락사,86,124
2015,고양이,성동구,57,"305,065",48,폐사안락사,36,124
2015,기타 동물,성동구,13,"305,065",48,폐사안락사,2,124
2015,개,성북구,280,"469,560",74,폐사안락사,150,225
2015,고양이,성북구,79,"469,560",74,폐사안락사,72,225
2015,기타 동물,성북구,20,"469,560",74,폐사안락사,3,225
2015,개,송파구,237,"667,480",123,폐사안락사,106,198
2015,고양이,송파구,109,"667,480",123,폐사안락사,89,198
2015,기타 동물,송파구,10,"667,480",123,폐사안락사,3,198
2015,개,양천구,344,"489,010",64,폐사안락사,85,123
2015,고양이,양천구,54,"489,010",64,폐사안락사,32,123
2015,기타 동물,양천구,21,"489,010",64,폐사안락사,6,123
2015,개,영등포구,159,"417,811",65,폐사안락사,78,193
2015,고양이,영등포구,127,"417,811",65,폐사안락사,115,193
2015,기타 동물,영등포구,13,"417,811",65,폐사안락사,0,193
2015,개,용산구,287,"247,909",43,폐사안락사,23,109
2015,고양이,용산구,191,"247,909",43,폐사안락사,82,109
2015,기타 동물,용산구,11,"247,909",43,폐사안락사,4,109
2015,개,은평구,348,"502,578",137,폐사안락사,181,260
2015,고양이,은평구,92,"502,578",137,폐사안락사,76,260
2015,기타 동물,은평구,16,"502,578",137,폐사안락사,3,260
2015,개,종로구,159,"163,822",11,폐사안락사,89,169
2015,고양이,종로구,88,"163,822",11,폐사안락사,79,169
2015,기타 동물,종로구,7,"163,822",11,폐사안락사,1,169
2015,개,중구,82,"134,329",28,폐사안락사,45,98
2015,고양이,중구,63,"134,329",28,폐사안락사,53,98
2015,기타 동물,중구,8,"134,329",28,폐사안락사,0,98
2015,개,중랑구,290,"418,620",59,폐사안락사,131,191
2015,고양이,중랑구,78,"418,620",59,폐사안락사,58,191
2015,기타 동물,중랑구,14,"418,620",59,폐사안락사,2,191
2016,개,강남구,166,"572,140",243,폐사안락사,53,107
2016,고양이,강남구,63,"572,140",243,폐사안락사,53,107
2016,기타 동물,강남구,11,"572,140",243,폐사안락사,1,107
2016,개,강동구,226,"448,471",56,폐사안락사,103,128
2016,고양이,강동구,57,"448,471",56,폐사안락사,24,128
2016,기타 동물,강동구,14,"448,471",56,폐사안락사,1,128
2016,개,강북구,280,"330,704",33,폐사안락사,127,179
2016,고양이,강북구,68,"330,704",33,폐사안락사,52,179
2016,기타 동물,강북구,7,"330,704",33,폐사안락사,0,179
2016,개,강서구,288,"602,104",75,폐사안락사,117,188
2016,고양이,강서구,89,"602,104",75,폐사안락사,69,188
2016,기타 동물,강서구,17,"602,104",75,폐사안락사,2,188
2016,개,관악구,550,"525,607",92,폐사안락사,27,111
2016,고양이,관악구,237,"525,607",92,폐사안락사,83,111
2016,기타 동물,관악구,27,"525,607",92,폐사안락사,1,111
2016,개,광진구,199,"372,104",123,폐사안락사,65,147
2016,고양이,광진구,89,"372,104",123,폐사안락사,81,147
2016,기타 동물,광진구,8,"372,104",123,폐사안락사,1,147
2016,개,구로구,163,"449,600",47,폐사안락사,74,105
2016,고양이,구로구,35,"449,600",47,폐사안락사,30,105
2016,기타 동물,구로구,12,"449,600",47,폐사안락사,1,105
2016,개,금천구,164,"254,654",24,폐사안락사,67,107
2016,고양이,금천구,44,"254,654",24,폐사안락사,40,107
2016,기타 동물,금천구,8,"254,654",24,폐사안락사,0,107
2016,개,노원구,251,"571,212",79,폐사안락사,88,143
2016,고양이,노원구,64,"571,212",79,폐사안락사,52,143
2016,기타 동물,노원구,15,"571,212",79,폐사안락사,3,143
2016,개,도봉구,212,"350,272",41,폐사안락사,80,157
2016,고양이,도봉구,89,"350,272",41,폐사안락사,74,157
2016,기타 동물,도봉구,14,"350,272",41,폐사안락사,3,157
2016,개,동대문구,266,"370,312",47,폐사안락사,132,204
2016,고양이,동대문구,90,"370,312",47,폐사안락사,72,204
2016,기타 동물,동대문구,7,"370,312",47,폐사안락사,0,204
2016,개,동작구,277,"413,247",57,폐사안락사,80,110
2016,고양이,동작구,31,"413,247",57,폐사안락사,13,110
2016,기타 동물,동작구,27,"413,247",57,폐사안락사,17,110
2016,개,마포구,240,"390,887",91,폐사안락사,20,191
2016,고양이,마포구,338,"390,887",91,폐사안락사,161,191
2016,기타 동물,마포구,22,"390,887",91,폐사안락사,10,191
2016,개,서대문구,198,"325,871",38,폐사안락사,91,193
2016,고양이,서대문구,117,"325,871",38,폐사안락사,99,193
2016,기타 동물,서대문구,16,"325,871",38,폐사안락사,3,193
2016,개,서초구,112,"451,477",114,폐사안락사,43,90
2016,고양이,서초구,55,"451,477",114,폐사안락사,46,90
2016,기타 동물,서초구,9,"451,477",114,폐사안락사,1,90
2016,개,성동구,161,"307,161",55,폐사안락사,65,109
2016,고양이,성동구,52,"307,161",55,폐사안락사,43,109
2016,기타 동물,성동구,18,"307,161",55,폐사안락사,1,109
2016,개,성북구,277,"461,617",76,폐사안락사,124,196
2016,고양이,성북구,85,"461,617",76,폐사안락사,69,196
2016,기타 동물,성북구,14,"461,617",76,폐사안락사,3,196
2016,개,송파구,241,"664,946",121,폐사안락사,117,191
2016,고양이,송파구,79,"664,946",121,폐사안락사,71,191
2016,기타 동물,송파구,16,"664,946",121,폐사안락사,3,191
2016,개,양천구,306,"481,845",64,폐사안락사,80,153
2016,고양이,양천구,109,"481,845",64,폐사안락사,67,153
2016,기타 동물,양천구,10,"481,845",64,폐사안락사,6,153
2016,개,영등포구,175,"406,779",55,폐사안락사,74,143
2016,고양이,영등포구,94,"406,779",55,폐사안락사,68,143
2016,기타 동물,영등포구,10,"406,779",55,폐사안락사,1,143
2016,개,용산구,252,"245,102",49,폐사안락사,16,119
2016,고양이,용산구,216,"245,102",49,폐사안락사,93,119
2016,기타 동물,용산구,14,"245,102",49,폐사안락사,10,119
2016,개,은평구,308,"495,937",137,폐사안락사,152,263
2016,고양이,은평구,124,"495,937",137,폐사안락사,109,263
2016,기타 동물,은평구,17,"495,937",137,폐사안락사,2,263
2016,개,종로구,165,"161,922",16,폐사안락사,92,158
2016,고양이,종로구,72,"161,922",16,폐사안락사,65,158
2016,기타 동물,종로구,5,"161,922",16,폐사안락사,1,158
2016,개,중구,85,"134,409",31,폐사안락사,37,97
2016,고양이,중구,65,"134,409",31,폐사안락사,60,97
2016,기타 동물,중구,9,"134,409",31,폐사안락사,0,97
2016,개,중랑구,310,"415,677",63,폐사안락사,124,184
2016,고양이,중랑구,71,"415,677",63,폐사안락사,58,184
2016,기타 동물,중랑구,13,"415,677",63,폐사안락사,2,184
2017,개,강남구,146,"561,052",263,폐사안락사,54,129
2017,고양이,강남구,93,"561,052",263,폐사안락사,75,129
2017,기타 동물,강남구,7,"561,052",263,폐사안락사,0,129
2017,개,강동구,255,"440,359",63,폐사안락사,111,170
2017,고양이,강동구,178,"440,359",63,폐사안락사,57,170
2017,기타 동물,강동구,9,"440,359",63,폐사안락사,2,170
2017,개,강북구,276,"328,002",55,폐사안락사,113,188
2017,고양이,강북구,95,"328,002",55,폐사안락사,73,188
2017,기타 동물,강북구,11,"328,002",55,폐사안락사,2,188
2017,개,강서구,275,"608,255",75,폐사안락사,112,181
2017,고양이,강서구,87,"608,255",75,폐사안락사,68,181
2017,기타 동물,강서구,12,"608,255",75,폐사안락사,1,181
2017,개,관악구,450,"520,929",92,폐사안락사,17,88
2017,고양이,관악구,227,"520,929",92,폐사안락사,67,88
2017,기타 동물,관악구,24,"520,929",92,폐사안락사,4,88
2017,개,광진구,189,"372,298",103,폐사안락사,63,152
2017,고양이,광진구,109,"372,298",103,폐사안락사,87,152
2017,기타 동물,광진구,12,"372,298",103,폐사안락사,2,152
2017,개,구로구,206,"441,559",47,폐사안락사,88,105
2017,고양이,구로구,20,"441,559",47,폐사안락사,16,105
2017,기타 동물,구로구,7,"441,559",47,폐사안락사,1,105
2017,개,금천구,138,"253,491",24,폐사안락사,60,95
2017,고양이,금천구,43,"253,491",24,폐사안락사,35,95
2017,기타 동물,금천구,3,"253,491",24,폐사안락사,0,95
2017,개,노원구,237,"558,075",79,폐사안락사,110,189
2017,고양이,노원구,86,"558,075",79,폐사안락사,76,189
2017,기타 동물,노원구,16,"558,075",79,폐사안락사,3,189
2017,개,도봉구,213,"346,234",41,폐사안락사,86,183
2017,고양이,도봉구,107,"346,234",41,폐사안락사,94,183
2017,기타 동물,도봉구,11,"346,234",41,폐사안락사,3,183
2017,개,동대문구,236,"366,011",49,폐사안락사,96,211
2017,고양이,동대문구,131,"366,011",49,폐사안락사,113,211
2017,기타 동물,동대문구,12,"366,011",49,폐사안락사,2,211
2017,개,동작구,235,"408,493",57,폐사안락사,63,100
2017,고양이,동작구,54,"408,493",57,폐사안락사,32,100
2017,기타 동물,동작구,22,"408,493",57,폐사안락사,5,100
2017,개,마포구,242,"385,783",91,폐사안락사,15,146
2017,고양이,마포구,359,"385,783",91,폐사안락사,126,146
2017,기타 동물,마포구,9,"385,783",91,폐사안락사,5,146
2017,개,서대문구,192,"325,028",38,폐사안락사,84,102
2017,고양이,서대문구,37,"325,028",38,폐사안락사,18,102
2017,기타 동물,서대문구,15,"325,028",38,폐사안락사,0,102
2017,개,서초구,130,"445,401",114,폐사안락사,55,102
2017,고양이,서초구,56,"445,401",114,폐사안락사,47,102
2017,기타 동물,서초구,8,"445,401",114,폐사안락사,0,102
2017,개,성동구,154,"312,711",51,폐사안락사,67,135
2017,고양이,성동구,80,"312,711",51,폐사안락사,64,135
2017,기타 동물,성동구,15,"312,711",51,폐사안락사,4,135
2017,개,성북구,260,"455,407",69,폐사안락사,115,195
2017,고양이,성북구,99,"455,407",69,폐사안락사,79,195
2017,기타 동물,성북구,19,"455,407",69,폐사안락사,1,195
2017,개,송파구,227,"671,173",121,폐사안락사,101,161
2017,고양이,송파구,74,"671,173",121,폐사안락사,57,161
2017,기타 동물,송파구,8,"671,173",121,폐사안락사,3,161
2017,개,양천구,289,"475,018",64,폐사안락사,9,91
2017,고양이,양천구,129,"475,018",64,폐사안락사,78,91
2017,기타 동물,양천구,9,"475,018",64,폐사안락사,4,91
2017,개,영등포구,148,"402,024",55,폐사안락사,60,99
2017,고양이,영등포구,83,"402,024",55,폐사안락사,36,99
2017,기타 동물,영등포구,11,"402,024",55,폐사안락사,3,99
2017,개,용산구,189,"244,444",48,폐사안락사,12,118
2017,고양이,용산구,182,"244,444",48,폐사안락사,98,118
2017,기타 동물,용산구,15,"244,444",48,폐사안락사,8,118
2017,개,은평구,353,"491,202",137,폐사안락사,185,264
2017,고양이,은평구,99,"491,202",137,폐사안락사,78,264
2017,기타 동물,은평구,11,"491,202",137,폐사안락사,1,264
2017,개,종로구,161,"164,257",16,폐사안락사,89,201
2017,고양이,종로구,124,"164,257",16,폐사안락사,111,201
2017,기타 동물,종로구,3,"164,257",16,폐사안락사,1,201
2017,개,중구,99,"134,593",31,폐사안락사,46,115
2017,고양이,중구,75,"134,593",31,폐사안락사,66,115
2017,기타 동물,중구,11,"134,593",31,폐사안락사,3,115
2017,개,중랑구,284,"412,780",62,폐사안락사,104,220
2017,고양이,중랑구,131,"412,780",62,폐사안락사,115,220
2017,기타 동물,중랑구,8,"412,780",62,폐사안락사,1,220
2018,개,강남구,158,"547,453",263,폐사안락사,57,137
2018,고양이,강남구,100,"547,453",263,폐사안락사,73,137
2018,기타 동물,강남구,13,"547,453",263,폐사안락사,7,137
2018,개,강동구,291,"431,920",69,폐사안락사,52,129
2018,고양이,강동구,164,"431,920",69,폐사안락사,75,129
2018,기타 동물,강동구,3,"431,920",69,폐사안락사,2,129
2018,개,강북구,280,"322,915",59,폐사안락사,119,229
2018,고양이,강북구,128,"322,915",59,폐사안락사,106,229
2018,기타 동물,강북구,12,"322,915",59,폐사안락사,4,229
2018,개,강서구,288,"603,611",76,폐사안락사,103,212
2018,고양이,강서구,127,"603,611",76,폐사안락사,106,212
2018,기타 동물,강서구,10,"603,611",76,폐사안락사,3,212
2018,개,관악구,493,"520,040",116,폐사안락사,11,73
2018,고양이,관악구,358,"520,040",116,폐사안락사,59,73
2018,기타 동물,관악구,29,"520,040",116,폐사안락사,3,73
2018,개,광진구,190,"371,063",219,폐사안락사,60,172
2018,고양이,광진구,128,"371,063",219,폐사안락사,108,172
2018,기타 동물,광진구,7,"371,063",219,폐사안락사,4,172
2018,개,구로구,173,"438,486",50,폐사안락사,76,106
2018,고양이,구로구,34,"438,486",50,폐사안락사,28,106
2018,기타 동물,구로구,8,"438,486",50,폐사안락사,2,106
2018,개,금천구,135,"254,021",39,폐사안락사,58,92
2018,고양이,금천구,45,"254,021",39,폐사안락사,34,92
