year,month,title,writer,rank,split_writer,nouns
2000,11,Beginning Java 2,"아이버 호튼 (지은이), 정용욱, 추형춘, 고규철  (옮긴이) |",48,"[('아이버 호튼 ', '지은이'), (', 정용욱, 추형춘, 고규철  ', '옮긴이')]",[]
2000,11,나쁜 어린이표,"황선미 (글), 권사우  (그림) |",49,"[('황선미 ', '글'), (', 권사우  ', '그림')]","['어린이', '표']"
2000,11,로마인 이야기 2,"시오노 나나미 (지은이), 김석희  (옮긴이) |",50,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2000,12,똑같은 것은 싫다,조홍식  (지은이) |,1,"[('조홍식  ', '지은이')]",[]
2000,12,신기한 스쿨버스 1,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",2,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,12,로마인 이야기 5,"시오노 나나미 (지은이), 김석희  (옮긴이) |",3,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2000,12,시칠리아의 암소,진중권  (지은이) |,4,"[('진중권  ', '지은이')]",['시칠리아의 암소']
2000,12,로마인 이야기 7,"시오노 나나미 (지은이), 김석희  (옮긴이) |",5,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2000,12,로마인 이야기 2,"시오노 나나미 (지은이), 김석희  (옮긴이) |",6,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2000,12,바람계곡의 나우시카 1,"미야자키 하야오 (지은이), 서현아 (옮긴이) | 학산문화사 (만화) |",7,"[('미야자키 하야오 ', '지은이'), (', 서현아 ', '옮긴이'), (' | 학산문화사 ', '만화')]",['바람계곡의 나우시카']
2000,12,로마인 이야기 6,"시오노 나나미 (지은이), 김석희  (옮긴이) |",8,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2000,12,로마인 이야기 3,"시오노 나나미 (지은이), 김석희  (옮긴이) |",9,"[('시오노 나나미 ', '지은이'), (', 김석희  ', '옮긴이')]","['로마인', '이야기']"
2000,12,웹사이트 기획을 하기 위한 15가지 이야기,이해석  (지은이) |,10,"[('이해석  ', '지은이')]","['웹사이트', '기획', '이야기']"
2000,12,인생은 지나간다,"구효서 (지은이), 김홍희  (사진) |",11,"[('구효서 ', '지은이'), (', 김홍희  ', '사진')]",['인생']
2000,12,PC 진단 문제해결 무작정 따라하기,이순원  (지은이) |,12,"[('이순원  ', '지은이')]","['진단', '문제', '해결', '작정']"
2000,12,TOEIC 답이 보인다,김대균  (지은이) |,13,"[('김대균  ', '지은이')]",['답']
2000,12,10까지 셀 줄 아는 아기 염소,"알프 프로이센 (지은이), 하야시 아키코 (그림), 고향옥  (옮긴이) |",14,"[('알프 프로이센 ', '지은이'), (', 하야시 아키코 ', '그림'), (', 고향옥  ', '옮긴이')]","['10', '아기', '염소']"
2000,12,웬디 수녀의 유럽 미술 산책,"웬디 베케트 (지은이), 김현우 (옮긴이), 이주헌  (감수) |",15,"[('웬디 베케트 ', '지은이'), (', 김현우 ', '옮긴이'), (', 이주헌  ', '감수')]","['웬디', '수녀', '유럽', '미술', '산책']"
2000,12,펄떡이는 물고기처럼,"스티븐 C. 런딘, 해리 폴, 존 크리스텐슨 (지은이), 유영만  (옮긴이) |",16,"[('스티븐 C. 런딘, 해리 폴, 존 크리스텐슨 ', '지은이'), (', 유영만  ', '옮긴이')]","['펄', '떡', '물고기']"
2000,12,청바지를 입은 예수,"로리 베스 존스 (지은이), 유은영  (옮긴이) |",17,"[('로리 베스 존스 ', '지은이'), (', 유은영  ', '옮긴이')]","['청바지', '예수']"
2000,12,만화를 보면서 배우는 영어 삼국지 1,"아시아팩, 21세기영어교육연구회  (지은이) |",18,"[('아시아팩, 21세기영어교육연구회  ', '지은이')]","['만화', '영어', '삼국지']"
2000,12,HTML & JAVA SCRIPT 사전,류이치 오카쿠라 (지은이) | 영진.com (영진닷컴) |,19,"[('류이치 오카쿠라 ', '지은이'), (' | 영진.com ', '영진닷컴')]",['사전']
2000,12,순이와 어린동생,"쓰쓰이 요리코 (지은이), 하야시 아키코  (그림) |",20,"[('쓰쓰이 요리코 ', '지은이'), (', 하야시 아키코  ', '그림')]","['순이', '동생']"
2000,12,뽀끼뽀끼 숲의 도깨비,"임선영 (지은이), 이호백  (글) |",21,"[('임선영 ', '지은이'), (', 이호백  ', '글')]","['숲', '도깨비']"
2000,12,눈사람 아저씨,레이먼드 브리그스  (그림) |,22,"[('레이먼드 브리그스  ', '그림')]",['눈사람 아저씨']
2000,12,신기한 스쿨버스 6,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",23,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,12,탁월한 CEO가 되기 위한 4가지 원칙,"페트릭 렌시오니 (지은이), 송경모  (옮긴이) |",24,"[('페트릭 렌시오니 ', '지은이'), (', 송경모  ', '옮긴이')]",['원칙']
2000,12,세밀화로 그린 보리 아기그림책 1 - 전3권,"이태수 (지은이), 보리 편집부  (엮은이) |",25,"[('이태수 ', '지은이'), (', 보리 편집부  ', '엮은이')]","['세밀화', '보리', '아기', '그림책']"
2000,12,국화꽃 향기 1,김하인  (지은이) |,26,"[('김하인  ', '지은이')]",['국화꽃 향기']
2000,12,영어공부 절대로 하지마라! - 일반용 듣기와 받아쓰기,정찬용  (지은이) |,27,"[('정찬용  ', '지은이')]","['영어', '공부', '일반', '받아쓰기']"
2000,12,세상에서 가장 아늑한 휴식 발마사지 30분,김수자  (지은이) |,28,"[('김수자  ', '지은이')]","['세상', '휴식', '발마', '사지']"
2000,12,느리게 산다는 것의 의미,"피에르 쌍소 (지은이), 김주경  (옮긴이) |",29,"[('피에르 쌍소 ', '지은이'), (', 김주경  ', '옮긴이')]",['의미']
2000,12,신기한 스쿨버스 10,"조애너 콜 (글), 브루스 디건 (그림), 이강환  (옮긴이) |",30,"[('조애너 콜 ', '글'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,12,비빔툰 2,홍승우  (지은이) |,31,"[('홍승우  ', '지은이')]",['툰']
2000,12,못 말리는 종이괴물,"루이 트롱댕 (지은이), 김미선  (옮긴이) |",32,"[('루이 트롱댕 ', '지은이'), (', 김미선  ', '옮긴이')]","['종이', '괴물']"
2000,12,놓치고 싶지 않은 나의 꿈 나의 인생,"나폴레온 힐 (지은이), 권혁철 (옮긴이) | 국일미디어 (국일출판사) |",33,"[('나폴레온 힐 ', '지은이'), (', 권혁철 ', '옮긴이'), (' | 국일미디어 ', '국일출판사')]","['꿈', '인생']"
2000,12,신기한 스쿨버스 4,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",34,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,12,"아들아, 머뭇거리기에는 인생이 너무 짧다 1",강헌구  (지은이) |,35,"[('강헌구  ', '지은이')]","['아들', '인생']"
2000,12,신기한 스쿨버스 2,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",36,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,12,Mastering Windows 2000 Server,마크 미나시  (지은이) |,37,"[('마크 미나시  ', '지은이')]",[]
2000,12,신기한 스쿨버스 7,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",38,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,12,집 나가자 꿀꿀꿀,야규 마치코  (지은이) |,39,"[('야규 마치코  ', '지은이')]",['집']
2000,12,남자처럼 일하고 여자처럼 승리하라,"게일 에반스 (지은이), 공경희  (옮긴이) |",40,"[('게일 에반스 ', '지은이'), (', 공경희  ', '옮긴이')]","['남자', '일', '여자', '승리']"
2000,12,찾아 보아요!,안나 클라라 티돌름  (지은이) |,41,"[('안나 클라라 티돌름  ', '지은이')]",[]
2000,12,작게 시작하여 크게 성공하라,"프레드 드루카, 존 P. 하이어스 (지은이), 김광수  (옮긴이) |",42,"[('프레드 드루카, 존 P. 하이어스 ', '지은이'), (', 김광수  ', '옮긴이')]","['시작', '성공']"
2000,12,미래의 부,"스탠 데이비스, 크리스토퍼 메이어 (지은이), 신동욱  (옮긴이) |",43,"[('스탠 데이비스, 크리스토퍼 메이어 ', '지은이'), (', 신동욱  ', '옮긴이')]","['미래', '부']"
2000,12,"조커, 학교 가기 싫을 때 쓰는 카드","수지 모건스턴 (지은이), 미레이유 달랑세 (그림), 김예령  (옮긴이) |",44,"[('수지 모건스턴 ', '지은이'), (', 미레이유 달랑세 ', '그림'), (', 김예령  ', '옮긴이')]","['조커', '학교', '때', '카드']"
2000,12,신기한 스쿨버스 8,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",45,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,12,나쁜 어린이표,"황선미 (글), 권사우  (그림) |",46,"[('황선미 ', '글'), (', 권사우  ', '그림')]","['어린이', '표']"
2000,12,신기한 스쿨버스 5,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",47,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,12,몽실 언니,"권정생 (지은이), 이철수  (그림) |",48,"[('권정생 ', '지은이'), (', 이철수  ', '그림')]","['몽', '실', '언니']"
2000,12,기로에 선 자본주의,"앤서니 기든스, 윌 허튼 (지은이), 박찬욱, 형선호, 최형익, 홍윤기  (옮긴이) |",49,"[('앤서니 기든스, 윌 허튼 ', '지은이'), (', 박찬욱, 형선호, 최형익, 홍윤기  ', '옮긴이')]","['기로', '자본주의']"
2000,12,단순함이 최고의 경쟁력이다,"빌 젠슨 (지은이), 신현승  (옮긴이) |",50,"[('빌 젠슨 ', '지은이'), (', 신현승  ', '옮긴이')]","['최고', '경쟁력']"
2000,2,해리 포터와 마법사의 돌 1 (무선),"J.K. 롤링 (지은이), 김혜원  (옮긴이) |",1,"[('J.K. 롤링 ', '지은이'), (', 김혜원  ', '옮긴이')]","['해리 포터와 마법사의 돌', '무선']"
2000,2,새 먼나라 이웃나라 7,이원복  (지은이) |,2,"[('이원복  ', '지은이')]",['먼나라 이웃나라']
2000,2,해리 포터와 비밀의 방 1 (무선),"J.K. 롤링 (지은이), 김혜원  (옮긴이) |",3,"[('J.K. 롤링 ', '지은이'), (', 김혜원  ', '옮긴이')]","['해리 포터와 비밀의 방', '무선']"
2000,2,해리 포터와 아즈카반의 죄수 1 (무선),"J.K. 롤링 (지은이), 김혜원  (옮긴이) |",4,"[('J.K. 롤링 ', '지은이'), (', 김혜원  ', '옮긴이')]","['해리 포터와 아즈카반의 죄수', '무선']"
2000,2,노자와 21세기 - 1,도올 김용옥  (지은이) |,5,"[('도올 김용옥  ', '지은이')]","['노자', '21세기']"
2000,2,신기한 스쿨버스 1,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",6,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,2,영어공부 절대로 하지마라! - 일반용 듣기와 받아쓰기,정찬용  (지은이) |,7,"[('정찬용  ', '지은이')]","['영어', '공부', '일반', '받아쓰기']"
2000,2,부자 아빠 가난한 아빠 1,"로버트 기요사키, 샤론 레흐트 (지은이), 형선호  (옮긴이) |",8,"[('로버트 기요사키, 샤론 레흐트 ', '지은이'), (', 형선호  ', '옮긴이')]","['부자', '아빠', '가난', '아빠']"
2000,2,시인의 별,"이인화, 박덕규, 배수아, 원재길, 최수철, 최일남, 한창훈, 이순원  (지은이) |",9,"[('이인화, 박덕규, 배수아, 원재길, 최수철, 최일남, 한창훈, 이순원  ', '지은이')]",['시인']
2000,2,신기한 스쿨버스 4,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",10,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,2,신기한 스쿨버스 2,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",11,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,2,신기한 스쿨버스 8,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",12,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,2,신기한 스쿨버스 3,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",13,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,2,신기한 스쿨버스 7,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",14,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,2,사과가 쿵!,"다다 히로시 (지은이), 다다 히로시  (그림) |",15,"[('다다 히로시 ', '지은이'), (', 다다 히로시  ', '그림')]",['사과']
2000,2,기차 ㄱ ㄴ ㄷ,"박은영 (글), 박은영  (그림) |",16,"[('박은영 ', '글'), (', 박은영  ', '그림')]",['기차']
2000,2,성공적인 웹 사이트의 10가지 비결,"데이비드 시걸 (지은이), 조현각  (옮긴이) |",17,"[('데이비드 시걸 ', '지은이'), (', 조현각  ', '옮긴이')]","['성공', '웹', '사이트', '비결']"
2000,2,디지털 다윈이즘,"에번 I. 슈워츠 (지은이), 형선호  (옮긴이) |",18,"[('에번 I. 슈워츠 ', '지은이'), (', 형선호  ', '옮긴이')]","['디지털', '다윈', '이즘']"
2000,2,독서의 역사,"알베르토 망겔 (지은이), 정명진  (옮긴이) |",19,"[('알베르토 망겔 ', '지은이'), (', 정명진  ', '옮긴이')]","['독서', '역사']"
2000,2,신기한 스쿨버스 6,"조애너 콜 (지은이), 브루스 디건 (그림), 이강환  (옮긴이) |",20,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이강환  ', '옮긴이')]","['스쿨', '버스']"
2000,2,신기한 스쿨버스 5,"조애너 콜 (지은이), 브루스 디건 (그림), 이연수  (옮긴이) |",21,"[('조애너 콜 ', '지은이'), (', 브루스 디건 ', '그림'), (', 이연수  ', '옮긴이')]","['스쿨', '버스']"
2000,2,누가 내 머리에 똥 쌌어?,"베르너 홀츠바르트 (글), 볼프 에를브루흐  (그림) |",22,"[('베르너 홀츠바르트 ', '글'), (', 볼프 에를브루흐  ', '그림')]","['머리', '똥']"
2000,2,기업 해체와 인터넷 혁명,"필립 에번스, 토머스 워스터 (지은이), 보스톤 컨설팅 그룹  (옮긴이) |",23,"[('필립 에번스, 토머스 워스터 ', '지은이'), (', 보스톤 컨설팅 그룹  ', '옮긴이')]","['기업', '해체', '인터넷', '혁명']"
2000,2,철도원,"아사다 지로 (지은이), 양윤옥  (옮긴이) |",24,"[('아사다 지로 ', '지은이'), (', 양윤옥  ', '옮긴이')]",['철도원']
2000,2,인터넷 자본주의 혁명,"이케다 노부오 (지은이), 이규원  (옮긴이) |",25,"[('이케다 노부오 ', '지은이'), (', 이규원  ', '옮긴이')]","['인터넷', '자본주의', '혁명']"
2000,2,싹싹싹,"하야시 아키코 (지은이), 하야시 아키코  (그림) |",26,"[('하야시 아키코 ', '지은이'), (', 하야시 아키코  ', '그림')]",[]
2000,2,쿰란 1,"엘리에트 아베카시스 (지은이), 홍상희  (옮긴이) |",27,"[('엘리에트 아베카시스 ', '지은이'), (', 홍상희  ', '옮긴이')]",['쿰란']
2000,2,웹 경제학,"에번 I. 슈워츠 (지은이), 고주미  (옮긴이) |",28,"[('에번 I. 슈워츠 ', '지은이'), (', 고주미  ', '옮긴이')]","['웹', '경제학']"
2000,2,초단기 매매의 원칙,"M. 프레드퍼티그, G. 웨스트, J. 버튼 (지은이), 황보윤  (옮긴이) |",29,"[('M. 프레드퍼티그, G. 웨스트, J. 버튼 ', '지은이'), (', 황보윤  ', '옮긴이')]","['단기', '매매', '원칙']"
2000,2,만행 1,"현각 (지은이), 김홍희  (사진) |",30,"[('현각 ', '지은이'), (', 김홍희  ', '사진')]",['만행']
